id,url,date,content,replyCount,retweetCount,likeCount,quoteCount
1499165452571918339,https://twitter.com/RealCandaceO/status/1499165452571918339,2022-03-02 23:31:11+00:00,"Want to help/protect Ukrainians? 
We should start by getting serious about who their adversary is. 
What are his true motives and objectives? 
Sensationalism is not going to win the war for Ukraine. https://t.co/Yvcsb6pZnd",259,310,2048,18
1494393225800474639,https://twitter.com/SecBlinken/status/1494393225800474639,2022-02-17 19:28:04+00:00,"En route to Germany for #MSC2022. I’ll also meet with @NATO Allies and partners on our coordinated, ongoing efforts to urge Russia to deescalate and choose diplomacy, as well as our readiness to impose severe costs should Russia further invade Ukraine.",259,371,1822,30
1492197637277327360,https://twitter.com/jensstoltenberg/status/1492197637277327360,2022-02-11 18:03:35+00:00,"Took part in leaders' meeting hosted by @POTUS to address high risk of future aggression from #Russia against #Ukraine. We stand united &amp; prepared for any scenario. #NATO remains open for dialogue, while making sure we protect all Allies. https://t.co/R9DfdaM2qj",259,376,941,72
1499510575717445637,https://twitter.com/AviLuvNash/status/1499510575717445637,2022-03-03 22:22:35+00:00,This picture of Israeli bombing of Gaza will gather more retweets if I post it under the label of Russian bombing of Ukraine. Somehow Ukrainian lives are more important than Palestinians... It's a fact that nobody wants to accept 😢 #RussianUkrainianWar #NATO #UkraineRussianWar https://t.co/au0KTpcg4V,257,640,2322,22
1499850021637926912,https://twitter.com/RussiaUN/status/1499850021637926912,2022-03-04 20:51:25+00:00,"#Nebenzia: It is not Russian 🇷🇺 troops, but Ukrainian nationalists that pose a threat to the people of #Ukraine. They keep population of some big cities as hostages, they carry out acts of sabotage and provocations, and then afterwards they attempt to blame Russia for that. https://t.co/t1O02u4pIG",257,136,315,20
1499826041535311877,https://twitter.com/radeksikorski/status/1499826041535311877,2022-03-04 19:16:08+00:00,"I have a message to my Russian followers who accept Putin's narrative about Russia's right to dominate, invade or partition Ukraine.
If you want a 19th century-style empire, you might have to live technologically in the 19th century.
Your choice.
Enjoy.",256,2679,18843,100
1494797408483565574,https://twitter.com/ACTforAmerica/status/1494797408483565574,2022-02-18 22:14:08+00:00,BREAKING: Joe Biden says Russia has decided to invade Ukraine,256,224,795,58
1498388818851942400,https://twitter.com/JoJoFromJerz/status/1498388818851942400,2022-02-28 20:05:07+00:00,"To every Republican who’s now tweeting #StandWithUkraine after being totally fine with a sociopathic septuagenarian extorting their President by dangling lifesaving military aid in exchange for a bogus investigation- we see you.
We have not forgotten what you did.
And never will.",255,2000,9078,122
1496984816947896320,https://twitter.com/charliekirk11/status/1496984816947896320,2022-02-24 23:06:07+00:00,America’s Southern Border still warrants more attention and action from our “Leaders” than Ukraine’s Eastern Border. That hasn’t changed.,255,1238,5368,67
1495867182902874122,https://twitter.com/aaronjmate/status/1495867182902874122,2022-02-21 21:05:02+00:00,"Had Biden admin been willing to give up on making Ukraine a proxy on Russia’s border, it could’ve had a demilitarized Donbas in a neutral Ukraine. It instead shunned Minsk &amp; targeted Nordstream 2. Rather than a Russian invasion, it got Russia’s recognition of breakaway republics.",255,1383,5111,122
1492213392148467718,https://twitter.com/nypost/status/1492213392148467718,2022-02-11 19:06:11+00:00,US expects Russia to invade Ukraine next week: report https://t.co/lJW2WRlIAV https://t.co/z0hZXgK946,255,274,406,158
1498083219358507011,https://twitter.com/ProjectLincoln/status/1498083219358507011,2022-02-27 23:50:47+00:00,We #StandWithUkraine. Today's GOP stands with Putin. https://t.co/Cdi9MRMH5B https://t.co/HwjOQ7scrL,254,1326,4403,105
1494796834996637696,https://twitter.com/BelindaJones68/status/1494796834996637696,2022-02-18 22:11:52+00:00,"Maybe it's just me, but looks like the Americans want war in Ukraine more than Putin does

Since everyone bugged-out of Afghanistan, there are weapons manufacturers keen for tensions to increase.  War is good for their business.

I reckon that's what this is all about.
🐝
#auspol",253,198,1147,27
1498438381960941570,https://twitter.com/BlueWaver910/status/1498438381960941570,2022-02-28 23:22:04+00:00,"Here’s another Dictator Loving Traitor  needing a 1-way ticket to Russia. WTAF?!?!?

Pat Robertson Insists Putin ‘Compelled by God’ to Invade Ukraine and Kick Off ‘End Times’ https://t.co/hlxkbEvuK7 via @thedailybeast",253,166,611,81
1498402356391727108,https://twitter.com/IngridaSimonyte/status/1498402356391727108,2022-02-28 20:58:55+00:00,"Welcome the decision by @KarimKhanQC @IntlCrimCourt to open an investigation following Putin’s war in 🇺🇦. 
#Russia must be held accountable for the crimes perpetrated by #Russian military in Ukraine. 
#Lithuania stands ready to support this investigation. 
#StandWithUkraine https://t.co/SlUvez2OL4",253,123,598,10
1496131421706108934,https://twitter.com/ElectionWiz/status/1496131421706108934,2022-02-22 14:35:02+00:00,"As an American, I am much more concerned about Canada's fall than Ukraine's Russia woes. I do not want a communist regime on America's border.",252,1756,9437,75
1496991470280011780,https://twitter.com/amyklobuchar/status/1496991470280011780,2022-02-24 23:32:33+00:00,"Military leaders, Sec of State, Treasury &amp; Commerce Secretaries just briefed senate. Strong denouncement of Putin’s barbaric invasion of Ukraine by senators of both parties. Emphasis on need for immediate coordinated sanctions with rest of world. We stand with Ukraine 🇺🇦",252,943,6678,47
1488179852222124037,https://twitter.com/RadioFreeTom/status/1488179852222124037,2022-01-31 15:58:20+00:00,"Chinese and Russian troops spend a lot of time with political indoctrination and regime propaganda and political busywork. 

You know, @SenTomCotton, there are a lot of experts you could ask about this stuff, if you actually cared about any of it. https://t.co/7yUaZqc6tV",252,864,4498,58
1484503197750333440,https://twitter.com/RussianEmbassy/status/1484503197750333440,2022-01-21 12:28:37+00:00,"1 - Accuse #Russia of aggression for moving troops in ITS OWN territory;
2 - Send troops to Russian border;
3 - Accuse Russia of aggression for protesting;
4 - Send more troops;
5 - Repeat.

That's precisely why ZERO #Nato troops in Eastern Europe is key to peace and security. https://t.co/F44PxrTuKN",252,287,644,99
1499107808305946634,https://twitter.com/PrimeministerGR/status/1499107808305946634,2022-03-02 19:42:08+00:00,"The UN has spoken clearly and loudly in condemning Russia’s invasion of #Ukraine. This historic vote is not only an expression of international solidarity, but a direct demand that #Russia immediately and completely withdraws its troops. We stand with Ukraine.",251,344,1780,31
1497183393960071168,https://twitter.com/ANI/status/1497183393960071168,2022-02-25 12:15:12+00:00,"The first batch of Indian students have left Chernivtsi for the Ukraine-Romania border

MEA Camp Offices are now operational in Lviv and Chernivtsi towns in western Ukraine. Additional Russian speaking officials are being sent to these Camp Offices. https://t.co/OvRlqA8Q4t",250,1965,10333,201
1497673342018535424,https://twitter.com/atensnut/status/1497673342018535424,2022-02-26 20:42:04+00:00,The Javelin missiles that are doing the damage and holding off Russian troops were provided to Ukraine by the Trump Administration,250,1689,7300,51
1486465405912813570,https://twitter.com/RobynUrback/status/1486465405912813570,2022-01-26 22:25:44+00:00,"Ukraine: There are thousands of heavily armed troops along our border. We need weapons

Canada: We can send you this pamphlet on how to get along with difficult people and several crates of Pepsi https://t.co/l8ZmgD1bz3",250,348,1642,27
1497998660247986187,https://twitter.com/MyNamesGuy/status/1497998660247986187,2022-02-27 18:14:46+00:00,"Okay, I am feeling really dumb and stupid here.
While most of the rest of the world is talking about the Russian invasion of the Ukraine I have been unable to find any pictures of Russian troops entering the Ukraine.
Does anyone have links to pictures?",250,244,1496,20
1495889982795489280,https://twitter.com/SarahLongwell25/status/1495889982795489280,2022-02-21 22:35:38+00:00,"Lots of differences between our focus groups of Texas R’s and D’s, but one of the wildest was that the Dem group was more open to sending troops to Ukraine than the Republican group.",250,161,1118,97
1500161937010741252,https://twitter.com/Sen_JoeManchin/status/1500161937010741252,2022-03-05 17:30:52+00:00,This includes supporting the transfer of Soviet-era military jets from Poland and any other nation to Ukraine’s military forces to counter Russian jets and cruise missiles. #StandWithUkraine,250,201,662,18
1497187425071865870,https://twitter.com/washingtonpost/status/1497187425071865870,2022-02-25 12:31:13+00:00,"Ukrainian President Volodymyr Zelensky said the 13 who were killed on Snake Island will be bestowed “Hero of Ukraine,” the highest honorific he can award.

A recording of the 13 border guards telling a Russian warship “go f--- yourself” went viral Thursday.https://t.co/z7qIUK63MI",249,2743,13681,251
1498440679394988033,https://twitter.com/deesnider/status/1498440679394988033,2022-02-28 23:31:12+00:00,I am blown away by the response to this tweet. The take away for me is most people think the anti-maskers are whining babies and support the Ukrainian people in their valiant struggle against TRUE oppression. #FUCKPUTIN #StandWithUkraine https://t.co/zUtJxWVFSe,249,577,9989,44
1491487401000198148,https://twitter.com/nytimes/status/1491487401000198148,2022-02-09 19:01:21+00:00,"Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discusses the crisis with @AndrewKramerNYT in Kyiv and @McFaul, a former U.S. ambassador to Russia. Join us now. https://t.co/yoEC0bCm2k https://t.co/0Xa6cHgUUk",249,406,1723,53
1499504977403957254,https://twitter.com/chrislhayes/status/1499504977403957254,2022-03-03 22:00:20+00:00,"So if Putin manages to win and conquer Ukraine he will then have...NATO on his border, which is precisely the situation he wanted to avoid? And if Ukraine and Russia are ""one people"" then it shouldn't matter that it's the border of a Russian-controlled Ukraine, right?",248,435,4947,40
1489293922568441857,https://twitter.com/mkraju/status/1489293922568441857,2022-02-03 17:45:15+00:00,"Sen. Marco Rubio, the vice chairman of Senate Intel, said he’s convinced that Russia will invade Ukraine. Leaving a classified briefing, he told me it was a “near certainty” it would happen in his view.",248,304,1178,54
1493978032456945665,https://twitter.com/yatesinvesting/status/1493978032456945665,2022-02-16 15:58:14+00:00,I personally believe Biden wants a war in Ukraine. Ask yourself why….,248,34,835,10
1497988680723701761,https://twitter.com/nytimes/status/1497988680723701761,2022-02-27 17:35:07+00:00,"""I just want to live in our country, and that's all."" Julia, a teacher and Ukrainian volunteer, wept as she waited to be deployed to fight Russian troops around Kyiv on Saturday. ""It's awful,"" she said. https://t.co/W4W16Cokhd https://t.co/IaJjkQikLM",247,1997,7153,226
1495882863576817669,https://twitter.com/Anna_Soubry/status/1495882863576817669,2022-02-21 22:07:21+00:00,After everything the world has been through in the last 2 years #Putin brings Europe to the brink of war. What a dreadful state of affairs. We must stand firm in our support of the people of #Ukraine,247,416,4769,48
1490419647216332810,https://twitter.com/SecBlinken/status/1490419647216332810,2022-02-06 20:18:29+00:00,"Important call today with French Foreign Minister @JY_LeDrian on @NATO, EU, and G7 efforts to address Russia’s continued military build-up on Ukraine’s border, joint efforts to support Ukraine’s sovereignty and territorial integrity, and developments in the Sahel.",247,362,1362,35
1489406328992841730,https://twitter.com/Alyssafarah/status/1489406328992841730,2022-02-04 01:11:55+00:00,"What a joke.  

Inflation, skyrocketing gas prices, rising consumer costs, weak jobs #s, Russia’s about to invade Ukraine &amp; THIS is what the GOP is focused on. https://t.co/cumjIFciAZ",246,155,983,15
